title,brand,price,image_urls,description,url
Butterfly Eyelet Gown,Alberta Ferretti,2795.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F427510%2Fimage_1.jpg%3Fv%3D638581446165970000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F427512%2Fimage_2.jpg%3Fv%3D638597430038900000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F427511%2Fimage_3.jpg%3Fv%3D638597430037200000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F427509%2Fimage_4.jpg%3Fv%3D638597430034370000""]","Alberta Ferretti Butterfly Eyelet Gown in Turquoise.
51% Cotton 49% Polyester
Dry Clean
Made in Italy",https://shop.harpersbazaar.com/butterfly-eyelet-gown-1722544244099-43206/p
Xochi Dress,Veronica Beard,498.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F419557%2Fimage_1.jpg%3Fv%3D638582526266570000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F419559%2Fimage_2.jpg%3Fv%3D638697024887330000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F419558%2Fimage_3.jpg%3Fv%3D638697024884200000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F419556%2Fimage_4.jpg%3Fv%3D638580602416000000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F419555%2Fimage_5.jpg%3Fv%3D638580602411930000""]","Veronica Beard Xochi Dress in Off White Coral.
90% Cotton, 8% Acrylic, 2% Polyester; Lining: 100% Polyester
Dry Clean
Imported",https://shop.harpersbazaar.com/xochi-dress-1722463440618-42010/p
Heirbaluisa Maxi Dress,Agua By Agua Bendita,1300.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F419600%2Fimage_1.jpg%3Fv%3D638580602553670000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F419602%2Fimage_2.jpg%3Fv%3D638591598183470000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F419601%2Fimage_3.jpg%3Fv%3D638591598173570000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F419599%2Fimage_4.jpg%3Fv%3D638580602551630000""]","Agau By Agua Bendita Heirbaluisa Maxi Dress in Amanecer
100% Polyester
Dry Clean Only
Imported",https://shop.harpersbazaar.com/heirbaluisa-maxi-dress-1722463431923-42020/p
Valencia Dress - Black Floral,Christy Lynn,725.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F417397%2Fimage_1.jpg%3Fv%3D638587584112400000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F429042%2Fimage_2.jpg%3Fv%3D638587584119270000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F438657%2Fimage_3.jpg%3Fv%3D638587584117400000""]","The Valencia Dress is a mid-thigh dress that features semi puff sleeves and buttons all the way down the front. Ships with a black stretch poly slip and a self-tie belt.

Composition: Italian Embroidered Linen
Care: Dry Clean Only
Made in New York.  Fabric imported from Italy.",https://shop.harpersbazaar.com/valencia-dress-black-floral-1722450732950-41472/p
Carrie Dress - Porcelain,Christy Lynn,725.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F417327%2Fimage_1.jpg%3Fv%3D638587566214170000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F417329%2Fimage_2.jpg%3Fv%3D638587566220300000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F417328%2Fimage_3.jpg%3Fv%3D638587566217330000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F417325%2Fimage_4.jpg%3Fv%3D638587566211500000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F417324%2Fimage_5.jpg%3Fv%3D638587566208330000""]","Crafted in our Vegan Leather, the Carrie Dress is a Classic Silhouette reimagined with modern Floral Embroidery. The dress has a feminine Short Sleeve with a drop-waist, Single-Tier Skirt. It is complete with a Trapunto-Stitched self-tie belt, snap closures at the front placket and a matching slip.
Composition: Vegan Leather
Care: Dry Clean Only
Imported",https://shop.harpersbazaar.com/carrie-dress-porcelain-1722450716817-41453/p
Isadora Dress - Cosmos,Christy Lynn,695.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F417306%2Fimage_1.jpg%3Fv%3D638581245517300000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F417308%2Fimage_2.jpg%3Fv%3D638591688551900000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F417307%2Fimage_3.jpg%3Fv%3D638591688548400000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F417303%2Fimage_4.jpg%3Fv%3D638591688537370000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F417302%2Fimage_5.jpg%3Fv%3D638591688532530000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F417305%2Fimage_6.jpg%3Fv%3D638591688544070000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F417304%2Fimage_7.jpg%3Fv%3D638591688540630000""]","The Isadora Dress in cosmos is made from luxurious crinkle silk chiffon in a stunning, flowy silhouette. Carefully crated with our signature hand smocking and delicate picot edge ruffles, this dress falls at mid calf and features a 2 tiered skirt. This fastens with self covered buttons at the front neck and is complete with a detachable self tie belt and matching stretch slip.
Composition: 100% Silk Crinkle Chiffon
Care: Dry Clean Only
Imported.",https://shop.harpersbazaar.com/isadora-dress-cosmos-1722450708207-41447/p
Penelope Dress - White,Christy Lynn,850.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F417272%2Fimage_1.jpg%3Fv%3D638587548168600000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F438588%2Fimage_2.jpg%3Fv%3D638587548171870000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F438587%2Fimage_3.jpg%3Fv%3D638587548170470000""]","The Penelope is a Mid-Calf dress that features semi puff sleeves and buttons all the way down the front. Ships with a matching stretch poly slip and a self-tie belt.

Composition: Italian Embroidered Linen
Care: Dry Clean Only
Made in New York.  Fabric imported from Italy.",https://shop.harpersbazaar.com/penelope-dress-white-1722450697437-41437/p
Nikiya Dress - Pearl Prism,Christy Lynn,875.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F417283%2Fimage_1.jpg%3Fv%3D638587566185930000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F417285%2Fimage_2.jpg%3Fv%3D638587566189070000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F417284%2Fimage_3.jpg%3Fv%3D638587566187800000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F417280%2Fimage_4.jpg%3Fv%3D638587566177300000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F417279%2Fimage_5.jpg%3Fv%3D638587566174800000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F417282%2Fimage_6.jpg%3Fv%3D638587566184000000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F417281%2Fimage_7.jpg%3Fv%3D638587566179800000""]","This mid-length, asymmetrical dress combines sexy and feminine into one look with the fitted waist and the elegant flow of the skirt. The Nikiya Dress is crafted in our custom floral Silk Burnout, making this special number a statement in any wardrobe. This fastens with an invisible zipper at the side and features a neck sash that lends a timeless grace. Complete with a nude stretch slip.

Composition: Silk Burnout
Care: Dry Clean Only
Imported.",https://shop.harpersbazaar.com/nikiya-dress-pearl-prism-1722450694978-41441/p
Penelope Dress,Lela Rose,1590.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F417017%2Fimage_1.jpg%3Fv%3D638581245547200000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F417019%2Fimage_2.jpg%3Fv%3D638591436155300000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F417018%2Fimage_3.jpg%3Fv%3D638581245549630000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F417016%2Fimage_4.jpg%3Fv%3D638591436153400000""]","Lela Rose Penelope Dress in Magenta.
Viscose, Polyester
Dry Clean
Imported",https://shop.harpersbazaar.com/penelope-dress-1722445258262-41347/p
Halter Bodysuit,Michael Kors Collection,490.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F416936%2Fimage_1.jpg%3Fv%3D638579775992230000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F416938%2Fimage_2.jpg%3Fv%3D638590824203100000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F416937%2Fimage_3.jpg%3Fv%3D638590824199530000""]","Michael Kors Halter Bodysuit in Optic White.
79% Viscose, 16% Polyester, 4% Nylon, 1% Elastane
Dry Clean
Imported",https://shop.harpersbazaar.com/halter-bodysuit-1722380798839-41327/p
Nansi Jumpsuit - Vermilion,Adam Lippes,2490.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F415288%2Fimage_1.jpg%3Fv%3D638580384260930000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F415290%2Fimage_2.jpg%3Fv%3D638580384263600000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F415289%2Fimage_3.jpg%3Fv%3D638579718055200000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F415285%2Fimage_4.jpg%3Fv%3D638579718047570000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F415284%2Fimage_5.jpg%3Fv%3D638579718045700000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F415287%2Fimage_6.jpg%3Fv%3D638579718051130000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F415286%2Fimage_7.jpg%3Fv%3D638579718049130000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F415283%2Fimage_8.jpg%3Fv%3D638579718043800000""]","Adam Lippes Nansi Jumpsuit in Vermilion.
100% Silk
Dry Clean Only
Made in UNITED STATES",https://shop.harpersbazaar.com/nansi-jumpsuit-vermilion-1722375003532-40935/p
Sleeveless Turbino Midi Dress,Dolce&Gabbana,2345.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F403015%2Fimage_1.jpg%3Fv%3D638581446225770000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F403017%2Fimage_2.jpg%3Fv%3D638581446231170000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F403016%2Fimage_3.jpg%3Fv%3D638581446228500000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F403014%2Fimage_4.jpg%3Fv%3D638581446222500000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F403013%2Fimage_5.jpg%3Fv%3D638581446218500000""]","Dolce & Gabbana Sleeveless Turbino Midi Dress in Leopard.

66% Silk 24% Polyamide 10% Spandex

Dry Clean

Made in Italy",https://shop.harpersbazaar.com/sleeveless-turbino-midi-dress-1722020961552-38189/p
Midi Sundress,Dolce&Gabbana,2445.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F402993%2Fimage_1.jpg%3Fv%3D638576177555670000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F402995%2Fimage_2.jpg%3Fv%3D638576177561600000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F402994%2Fimage_3.jpg%3Fv%3D638576177558300000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F402992%2Fimage_4.jpg%3Fv%3D638576177554470000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F402991%2Fimage_5.jpg%3Fv%3D638576177551230000""]","Dolce & Gabbana Midi Sundress in White Garden.

Cotton Poplin

Dry Clean

Made in Italy",https://shop.harpersbazaar.com/midi-sundress-1722020954555-38184/p
Reverie Bodysuit,Live The Process,190.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F628755%2Fimage_1.jpg%3Fv%3D638670299839330000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F628757%2Fimage_2.jpg%3Fv%3D638670299843500000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F628756%2Fimage_3.jpg%3Fv%3D638670299841970000""]",All choked up. We've amped up an everyday Bodysuit to include cutout and cinching detailing. Top it off with a neck strap and you get our Reverie Bodysuit.,https://shop.harpersbazaar.com/reverie-bodysuit-1731433182817-90478/p
Gabardine Dress,Bottega Veneta,2100.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F528667%2Fimage_1.jpg%3Fv%3D638630538587800000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F528669%2Fimage_2.jpg%3Fv%3D638630538591000000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F528668%2Fimage_3.jpg%3Fv%3D638639190531230000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F528666%2Fimage_4.jpg%3Fv%3D638630538586570000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F528665%2Fimage_5.jpg%3Fv%3D638639190528600000""]","Pointed collar
Chest pocket
Column Silhouette
Topstitching Short sleeves

Dimensions: Model is 5'9""/175cm and is wearing a size IT40
Composition: 100% Cotton
Care: Care according to label",https://shop.harpersbazaar.com/gabardine-dress-1727457057892-66929/p
Wavy Triangle Print Dress,Bottega Veneta,2250.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F528637%2Fimage_1.jpg%3Fv%3D638630538513070000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F528639%2Fimage_2.jpg%3Fv%3D638639208590600000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F528638%2Fimage_3.jpg%3Fv%3D638639208584970000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F528636%2Fimage_4.jpg%3Fv%3D638630538511330000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F528635%2Fimage_5.jpg%3Fv%3D638639208580600000""]","Relaxed fit
Mini length
V-Neck
Sleeveless
Adjustable drawstring at chest
Front zip closure

Dimensions: Model is 5'9""/175cm and is wearing a size IT40
Composition: 84% Viscose, 16% Silk
Care: Care according to label",https://shop.harpersbazaar.com/wavy-triangle-print-dress-1727457050235-66923/p
Lumiere Maxi-O Dress,Oséree,390.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F523968%2Fimage_1.jpg%3Fv%3D638628948379030000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F523970%2Fimage_2.jpg%3Fv%3D638636419167870000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F523969%2Fimage_3.jpg%3Fv%3D638636419165200000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F523967%2Fimage_4.jpg%3Fv%3D638628948377800000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F523966%2Fimage_5.jpg%3Fv%3D638636419162400000""]","One Shoulder 
Exclusive Metal Maxi O Design
High Side Slit 
Straight Hem
Topstitching 

Dimensions: Model is 5'9""/175cm and is wearing a size S 
Composition: Fabric Blend 
Care: Care according to label",https://shop.harpersbazaar.com/lumiere-maxio-dress-1727298037119-66065/p
Maren Dress,Retrofete,798.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F520919%2Fimage_1.jpg%3Fv%3D638628786398270000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F520921%2Fimage_2.jpg%3Fv%3D638628786406170000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F520920%2Fimage_3.jpg%3Fv%3D638628786401500000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F520917%2Fimage_4.jpg%3Fv%3D638628786392930000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F520916%2Fimage_5.jpg%3Fv%3D638628786390430000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F520918%2Fimage_6.jpg%3Fv%3D638628786396530000""]","Retrofete Maren Dress in Multi.
100% Nylon
Dry Clean
Made in India",https://shop.harpersbazaar.com/maren-dress-1727281838369-65141/p
Tunic Dress,Marrakshi Life,450.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F520687%2Fimage_1.jpg%3Fv%3D638628753134900000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F520689%2Fimage_2.jpg%3Fv%3D638635698240500000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F520688%2Fimage_3.jpg%3Fv%3D638628753136900000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F520686%2Fimage_4.jpg%3Fv%3D638635698237300000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F520685%2Fimage_5.jpg%3Fv%3D638628753130370000""]","•	Relaxed Fit Silhouette
•	Long sleeve adorned with button cuff
•	Nero collar henley style button down
•	Topstitching

Dimensions: Model is 5'9""/175cm and is wearing a size S
Composition: Cotton Blend
Care: Dry Clean Only",https://shop.harpersbazaar.com/tunic-dress-1727278512592-65082/p
